sar_pi_multi_survivor_1_1.txt,1,1,0.36533594131469727
sar_pi_multi_survivor_1_3.txt,1,3,0.17886614799499512
sar_pi_multi_survivor_1_5.txt,1,5,0.18121910095214844
sar_pi_multi_survivor_1_7.txt,1,7,0.17739510536193848
sar_pi_multi_survivor_1_9.txt,1,9,0.18238520622253418
sar_pi_multi_survivor_1_11.txt,1,11,0.17677688598632812
sar_pi_multi_survivor_1_13.txt,1,13,0.17777776718139648
sar_pi_multi_survivor_1_15.txt,1,15,0.18886494636535645
sar_pi_multi_survivor_1_17.txt,1,17,0.1804790496826172
sar_pi_multi_survivor_1_19.txt,1,19,0.2025761604309082
sar_pi_multi_survivor_1_21.txt,1,21,0.20566296577453613
sar_pi_multi_survivor_3_1.txt,3,1,0.17949199676513672
sar_pi_multi_survivor_3_3.txt,3,3,0.18045711517333984
sar_pi_multi_survivor_3_5.txt,3,5,0.18131589889526367
sar_pi_multi_survivor_3_7.txt,3,7,0.17692995071411133
sar_pi_multi_survivor_3_9.txt,3,9,0.17512202262878418
sar_pi_multi_survivor_3_11.txt,3,11,0.18400096893310547
sar_pi_multi_survivor_3_13.txt,3,13,0.1795971393585205
sar_pi_multi_survivor_3_15.txt,3,15,0.1778266429901123
sar_pi_multi_survivor_3_17.txt,3,17,0.17870211601257324
sar_pi_multi_survivor_3_19.txt,3,19,0.20940208435058594
sar_pi_multi_survivor_3_21.txt,3,21,0.2122659683227539
sar_pi_multi_survivor_5_1.txt,5,1,0.1783750057220459
sar_pi_multi_survivor_5_3.txt,5,3,0.18332695960998535
sar_pi_multi_survivor_5_5.txt,5,5,0.179487943649292
sar_pi_multi_survivor_5_7.txt,5,7,0.1837477684020996
sar_pi_multi_survivor_5_9.txt,5,9,0.17843294143676758
sar_pi_multi_survivor_5_11.txt,5,11,0.17891192436218262
sar_pi_multi_survivor_5_13.txt,5,13,0.17351984977722168
sar_pi_multi_survivor_5_15.txt,5,15,0.1768782138824463
sar_pi_multi_survivor_5_17.txt,5,17,0.18627619743347168
sar_pi_multi_survivor_5_19.txt,5,19,0.2190389633178711
sar_pi_multi_survivor_5_21.txt,5,21,0.20937204360961914
sar_pi_multi_survivor_7_1.txt,7,1,0.17607712745666504
sar_pi_multi_survivor_7_3.txt,7,3,0.17462897300720215
sar_pi_multi_survivor_7_5.txt,7,5,0.17923212051391602
sar_pi_multi_survivor_7_7.txt,7,7,0.18388104438781738
sar_pi_multi_survivor_7_9.txt,7,9,0.18224883079528809
sar_pi_multi_survivor_7_11.txt,7,11,0.17799091339111328
sar_pi_multi_survivor_7_13.txt,7,13,0.18377995491027832
sar_pi_multi_survivor_7_15.txt,7,15,0.1799311637878418
sar_pi_multi_survivor_7_17.txt,7,17,0.1810438632965088
sar_pi_multi_survivor_7_19.txt,7,19,0.21281099319458008
sar_pi_multi_survivor_7_21.txt,7,21,0.2151470184326172
sar_pi_multi_survivor_9_1.txt,9,1,0.179107666015625
sar_pi_multi_survivor_9_3.txt,9,3,0.1789870262145996
sar_pi_multi_survivor_9_5.txt,9,5,0.18157625198364258
sar_pi_multi_survivor_9_7.txt,9,7,0.17768597602844238
sar_pi_multi_survivor_9_9.txt,9,9,0.18153691291809082
sar_pi_multi_survivor_9_11.txt,9,11,0.1914989948272705
sar_pi_multi_survivor_9_13.txt,9,13,0.17836523056030273
sar_pi_multi_survivor_9_15.txt,9,15,0.1768512725830078
sar_pi_multi_survivor_9_17.txt,9,17,0.17579865455627441
sar_pi_multi_survivor_9_19.txt,9,19,0.22453618049621582
sar_pi_multi_survivor_9_21.txt,9,21,0.2198801040649414
sar_pi_multi_survivor_11_1.txt,11,1,0.1770181655883789
sar_pi_multi_survivor_11_3.txt,11,3,0.1787569522857666
sar_pi_multi_survivor_11_5.txt,11,5,0.18120288848876953
sar_pi_multi_survivor_11_7.txt,11,7,0.17904305458068848
sar_pi_multi_survivor_11_9.txt,11,9,0.18078088760375977
sar_pi_multi_survivor_11_11.txt,11,11,0.17657113075256348
sar_pi_multi_survivor_11_13.txt,11,13,0.18483996391296387
sar_pi_multi_survivor_11_15.txt,11,15,0.18434882164001465
sar_pi_multi_survivor_11_17.txt,11,17,0.18129777908325195
sar_pi_multi_survivor_11_19.txt,11,19,0.2128438949584961
sar_pi_multi_survivor_11_21.txt,11,21,0.20487093925476074
sar_pi_multi_survivor_13_1.txt,13,1,0.1884019374847412
sar_pi_multi_survivor_13_3.txt,13,3,0.17622613906860352
sar_pi_multi_survivor_13_5.txt,13,5,0.1772899627685547
sar_pi_multi_survivor_13_7.txt,13,7,0.18516802787780762
sar_pi_multi_survivor_13_9.txt,13,9,0.1784989833831787
sar_pi_multi_survivor_13_11.txt,13,11,0.17670297622680664
sar_pi_multi_survivor_13_13.txt,13,13,0.17832589149475098
sar_pi_multi_survivor_13_15.txt,13,15,0.18725299835205078
sar_pi_multi_survivor_13_17.txt,13,17,0.18826794624328613
sar_pi_multi_survivor_13_19.txt,13,19,0.2156369686126709
sar_pi_multi_survivor_13_21.txt,13,21,0.2139120101928711
sar_pi_multi_survivor_15_1.txt,15,1,0.17671418190002441
sar_pi_multi_survivor_15_3.txt,15,3,0.18435883522033691
sar_pi_multi_survivor_15_5.txt,15,5,0.18191099166870117
sar_pi_multi_survivor_15_7.txt,15,7,0.18482494354248047
sar_pi_multi_survivor_15_9.txt,15,9,0.1788620948791504
sar_pi_multi_survivor_15_11.txt,15,11,0.18580102920532227
sar_pi_multi_survivor_15_13.txt,15,13,0.17923402786254883
sar_pi_multi_survivor_15_15.txt,15,15,0.1775801181793213
sar_pi_multi_survivor_15_17.txt,15,17,0.177048921585083
sar_pi_multi_survivor_15_19.txt,15,19,0.21108317375183105
sar_pi_multi_survivor_15_21.txt,15,21,0.21231913566589355
sar_pi_multi_survivor_17_1.txt,17,1,0.17951059341430664
sar_pi_multi_survivor_17_3.txt,17,3,0.18059110641479492
sar_pi_multi_survivor_17_5.txt,17,5,0.1821589469909668
sar_pi_multi_survivor_17_7.txt,17,7,0.178786039352417
sar_pi_multi_survivor_17_9.txt,17,9,0.1813361644744873
sar_pi_multi_survivor_17_11.txt,17,11,0.18452811241149902
sar_pi_multi_survivor_17_13.txt,17,13,0.1794109344482422
sar_pi_multi_survivor_17_15.txt,17,15,0.18240594863891602
sar_pi_multi_survivor_17_17.txt,17,17,0.19298315048217773
sar_pi_multi_survivor_17_19.txt,17,19,0.2205188274383545
sar_pi_multi_survivor_17_21.txt,17,21,0.21387505531311035
sar_pi_multi_survivor_19_1.txt,19,1,0.22847485542297363
sar_pi_multi_survivor_19_3.txt,19,3,0.23390722274780273
sar_pi_multi_survivor_19_5.txt,19,5,0.23867297172546387
sar_pi_multi_survivor_19_7.txt,19,7,0.2339000701904297
sar_pi_multi_survivor_19_9.txt,19,9,0.23491311073303223
sar_pi_multi_survivor_19_11.txt,19,11,0.2395310401916504
sar_pi_multi_survivor_19_13.txt,19,13,0.23919367790222168
sar_pi_multi_survivor_19_15.txt,19,15,0.2269589900970459
sar_pi_multi_survivor_19_17.txt,19,17,0.23284411430358887
sar_pi_multi_survivor_19_19.txt,19,19,0.2501869201660156
sar_pi_multi_survivor_19_21.txt,19,21,0.24302911758422852
sar_pi_multi_survivor_21_1.txt,21,1,0.24288201332092285
sar_pi_multi_survivor_21_3.txt,21,3,0.2658390998840332
sar_pi_multi_survivor_21_5.txt,21,5,0.2658839225769043
sar_pi_multi_survivor_21_7.txt,21,7,0.24234509468078613
sar_pi_multi_survivor_21_9.txt,21,9,0.24077129364013672
sar_pi_multi_survivor_21_11.txt,21,11,0.23818397521972656
sar_pi_multi_survivor_21_13.txt,21,13,0.22742676734924316
sar_pi_multi_survivor_21_15.txt,21,15,0.24192309379577637
sar_pi_multi_survivor_21_17.txt,21,17,0.2312788963317871
sar_pi_multi_survivor_21_19.txt,21,19,0.2550690174102783
sar_pi_multi_survivor_1_1.txt,1,1,0.2551391124725342
sar_pi_multi_survivor_1_3.txt,1,3,0.19687390327453613
sar_pi_multi_survivor_1_5.txt,1,5,0.18188023567199707
sar_pi_multi_survivor_1_7.txt,1,7,0.18672680854797363
sar_pi_multi_survivor_1_9.txt,1,9,0.1781759262084961
sar_pi_multi_survivor_1_11.txt,1,11,0.1803600788116455
sar_pi_multi_survivor_1_13.txt,1,13,0.1820201873779297
sar_pi_multi_survivor_1_15.txt,1,15,0.17740273475646973
sar_pi_multi_survivor_1_17.txt,1,17,0.2119448184967041
sar_pi_multi_survivor_1_19.txt,1,19,0.20482683181762695
sar_pi_multi_survivor_1_21.txt,1,21,0.2100391387939453
sar_pi_multi_survivor_3_1.txt,3,1,0.18018412590026855
sar_pi_multi_survivor_3_3.txt,3,3,0.1785752773284912
sar_pi_multi_survivor_3_5.txt,3,5,0.1800849437713623
sar_pi_multi_survivor_3_7.txt,3,7,0.1883409023284912
sar_pi_multi_survivor_3_9.txt,3,9,0.1808633804321289
sar_pi_multi_survivor_3_11.txt,3,11,0.18201994895935059
sar_pi_multi_survivor_3_13.txt,3,13,0.1801919937133789
sar_pi_multi_survivor_3_15.txt,3,15,0.17943382263183594
sar_pi_multi_survivor_3_17.txt,3,17,0.2435009479522705
sar_pi_multi_survivor_3_19.txt,3,19,0.21854019165039062
sar_pi_multi_survivor_3_21.txt,3,21,0.21552491188049316
sar_pi_multi_survivor_5_1.txt,5,1,0.18233513832092285
sar_pi_multi_survivor_5_3.txt,5,3,0.19216513633728027
sar_pi_multi_survivor_5_5.txt,5,5,0.18136191368103027
sar_pi_multi_survivor_5_7.txt,5,7,0.18160510063171387
sar_pi_multi_survivor_5_9.txt,5,9,0.1835770606994629
sar_pi_multi_survivor_5_11.txt,5,11,0.1826949119567871
sar_pi_multi_survivor_5_13.txt,5,13,0.18000006675720215
sar_pi_multi_survivor_5_15.txt,5,15,0.1802198886871338
sar_pi_multi_survivor_5_17.txt,5,17,0.20308780670166016
sar_pi_multi_survivor_5_19.txt,5,19,0.2152268886566162
sar_pi_multi_survivor_5_21.txt,5,21,0.21168208122253418
sar_pi_multi_survivor_7_1.txt,7,1,0.18188190460205078
sar_pi_multi_survivor_7_3.txt,7,3,0.17685174942016602
sar_pi_multi_survivor_7_5.txt,7,5,0.19157910346984863
sar_pi_multi_survivor_7_7.txt,7,7,0.18096685409545898
sar_pi_multi_survivor_7_9.txt,7,9,0.17417120933532715
sar_pi_multi_survivor_7_11.txt,7,11,0.18926286697387695
sar_pi_multi_survivor_7_13.txt,7,13,0.18274402618408203
sar_pi_multi_survivor_7_15.txt,7,15,0.17868328094482422
sar_pi_multi_survivor_7_17.txt,7,17,0.21840310096740723
sar_pi_multi_survivor_7_19.txt,7,19,0.20869708061218262
sar_pi_multi_survivor_7_21.txt,7,21,0.209913969039917
sar_pi_multi_survivor_9_1.txt,9,1,0.1797490119934082
sar_pi_multi_survivor_9_3.txt,9,3,0.17883968353271484
sar_pi_multi_survivor_9_5.txt,9,5,0.17878484725952148
sar_pi_multi_survivor_9_7.txt,9,7,0.18160605430603027
sar_pi_multi_survivor_9_9.txt,9,9,0.1816718578338623
sar_pi_multi_survivor_9_11.txt,9,11,0.18692779541015625
sar_pi_multi_survivor_9_13.txt,9,13,0.18246984481811523
sar_pi_multi_survivor_9_15.txt,9,15,0.1885368824005127
sar_pi_multi_survivor_9_17.txt,9,17,0.2051236629486084
sar_pi_multi_survivor_9_19.txt,9,19,0.21540188789367676
sar_pi_multi_survivor_9_21.txt,9,21,0.21839165687561035
sar_pi_multi_survivor_11_1.txt,11,1,0.18407702445983887
sar_pi_multi_survivor_11_3.txt,11,3,0.1792898178100586
sar_pi_multi_survivor_11_5.txt,11,5,0.18140912055969238
sar_pi_multi_survivor_11_7.txt,11,7,0.18237018585205078
sar_pi_multi_survivor_11_9.txt,11,9,0.17663311958312988
sar_pi_multi_survivor_11_11.txt,11,11,0.1902599334716797
sar_pi_multi_survivor_11_13.txt,11,13,0.17795705795288086
sar_pi_multi_survivor_11_15.txt,11,15,0.18242096900939941
sar_pi_multi_survivor_11_17.txt,11,17,0.20954275131225586
sar_pi_multi_survivor_11_19.txt,11,19,0.2170407772064209
sar_pi_multi_survivor_11_21.txt,11,21,0.21952390670776367
sar_pi_multi_survivor_13_1.txt,13,1,0.18157577514648438
sar_pi_multi_survivor_13_3.txt,13,3,0.1794440746307373
sar_pi_multi_survivor_13_5.txt,13,5,0.18128609657287598
sar_pi_multi_survivor_13_7.txt,13,7,0.17727303504943848
sar_pi_multi_survivor_13_9.txt,13,9,0.17541766166687012
sar_pi_multi_survivor_13_11.txt,13,11,0.1771550178527832
sar_pi_multi_survivor_13_13.txt,13,13,0.1910710334777832
sar_pi_multi_survivor_13_15.txt,13,15,0.17621898651123047
sar_pi_multi_survivor_13_17.txt,13,17,0.2092123031616211
sar_pi_multi_survivor_13_19.txt,13,19,0.2033531665802002
sar_pi_multi_survivor_13_21.txt,13,21,0.2090139389038086
sar_pi_multi_survivor_15_1.txt,15,1,0.1775357723236084
sar_pi_multi_survivor_15_3.txt,15,3,0.18284273147583008
sar_pi_multi_survivor_15_5.txt,15,5,0.17636609077453613
sar_pi_multi_survivor_15_7.txt,15,7,0.1901538372039795
sar_pi_multi_survivor_15_9.txt,15,9,0.17674994468688965
sar_pi_multi_survivor_15_11.txt,15,11,0.19163990020751953
sar_pi_multi_survivor_15_13.txt,15,13,0.1773970127105713
sar_pi_multi_survivor_15_15.txt,15,15,0.1824629306793213
sar_pi_multi_survivor_15_17.txt,15,17,0.19481801986694336
sar_pi_multi_survivor_15_19.txt,15,19,0.21680688858032227
sar_pi_multi_survivor_15_21.txt,15,21,0.21229290962219238
sar_pi_multi_survivor_17_1.txt,17,1,0.23363590240478516
sar_pi_multi_survivor_17_3.txt,17,3,0.24045205116271973
sar_pi_multi_survivor_17_5.txt,17,5,0.2415449619293213
sar_pi_multi_survivor_17_7.txt,17,7,0.2545897960662842
sar_pi_multi_survivor_17_9.txt,17,9,0.24130988121032715
sar_pi_multi_survivor_17_11.txt,17,11,0.23857617378234863
sar_pi_multi_survivor_17_13.txt,17,13,0.236191987991333
sar_pi_multi_survivor_17_15.txt,17,15,0.24114608764648438
sar_pi_multi_survivor_17_17.txt,17,17,0.2505922317504883
sar_pi_multi_survivor_17_19.txt,17,19,0.25983309745788574
sar_pi_multi_survivor_17_21.txt,17,21,0.2588522434234619
sar_pi_multi_survivor_19_1.txt,19,1,0.23987507820129395
sar_pi_multi_survivor_19_3.txt,19,3,0.23177695274353027
sar_pi_multi_survivor_19_5.txt,19,5,0.23844408988952637
sar_pi_multi_survivor_19_7.txt,19,7,0.23536324501037598
sar_pi_multi_survivor_19_9.txt,19,9,0.23906874656677246
sar_pi_multi_survivor_19_11.txt,19,11,0.23485994338989258
sar_pi_multi_survivor_19_13.txt,19,13,0.23810410499572754
sar_pi_multi_survivor_19_15.txt,19,15,0.24667072296142578
sar_pi_multi_survivor_19_17.txt,19,17,0.2550022602081299
sar_pi_multi_survivor_19_19.txt,19,19,0.25952887535095215
sar_pi_multi_survivor_19_21.txt,19,21,0.25202488899230957
sar_pi_multi_survivor_21_1.txt,21,1,0.2667708396911621
sar_pi_multi_survivor_21_3.txt,21,3,0.2240161895751953
sar_pi_multi_survivor_21_5.txt,21,5,0.21944189071655273
sar_pi_multi_survivor_21_7.txt,21,7,0.22882676124572754
sar_pi_multi_survivor_21_9.txt,21,9,0.22626900672912598
sar_pi_multi_survivor_21_11.txt,21,11,0.24723410606384277
sar_pi_multi_survivor_21_13.txt,21,13,0.24310588836669922
sar_pi_multi_survivor_21_15.txt,21,15,0.2420039176940918
sar_pi_multi_survivor_21_17.txt,21,17,0.2582237720489502
sar_pi_multi_survivor_21_19.txt,21,19,0.2551999092102051
sar_pi_multi_survivor_1_1.txt,1,1,0.3377950191497803
sar_pi_multi_survivor_1_3.txt,1,3,0.2575685977935791
sar_pi_multi_survivor_1_5.txt,1,5,0.26099300384521484
sar_pi_multi_survivor_1_7.txt,1,7,0.25524210929870605
sar_pi_multi_survivor_1_9.txt,1,9,0.2591700553894043
sar_pi_multi_survivor_1_11.txt,1,11,0.2638669013977051
sar_pi_multi_survivor_1_13.txt,1,13,0.27620983123779297
sar_pi_multi_survivor_1_15.txt,1,15,0.27185678482055664
sar_pi_multi_survivor_1_17.txt,1,17,0.26569223403930664
sar_pi_multi_survivor_1_19.txt,1,19,0.2620837688446045
sar_pi_multi_survivor_1_21.txt,1,21,0.27449989318847656
sar_pi_multi_survivor_3_1.txt,3,1,0.28174328804016113
sar_pi_multi_survivor_3_3.txt,3,3,0.2526998519897461
sar_pi_multi_survivor_3_5.txt,3,5,0.252514123916626
sar_pi_multi_survivor_3_7.txt,3,7,0.25771093368530273
sar_pi_multi_survivor_3_9.txt,3,9,0.2517256736755371
sar_pi_multi_survivor_3_11.txt,3,11,0.2652931213378906
sar_pi_multi_survivor_3_13.txt,3,13,0.26135802268981934
sar_pi_multi_survivor_3_15.txt,3,15,0.27694010734558105
sar_pi_multi_survivor_3_17.txt,3,17,0.2635047435760498
sar_pi_multi_survivor_3_19.txt,3,19,0.26372194290161133
sar_pi_multi_survivor_3_21.txt,3,21,0.26114320755004883
sar_pi_multi_survivor_5_1.txt,5,1,0.254180908203125
sar_pi_multi_survivor_5_3.txt,5,3,0.25902891159057617
sar_pi_multi_survivor_5_5.txt,5,5,0.2629058361053467
sar_pi_multi_survivor_5_7.txt,5,7,0.26149606704711914
sar_pi_multi_survivor_5_9.txt,5,9,0.257282018661499
sar_pi_multi_survivor_5_11.txt,5,11,0.26270103454589844
sar_pi_multi_survivor_5_13.txt,5,13,0.27112507820129395
sar_pi_multi_survivor_5_15.txt,5,15,0.2669808864593506
sar_pi_multi_survivor_5_17.txt,5,17,0.26173901557922363
sar_pi_multi_survivor_5_19.txt,5,19,0.25955986976623535
sar_pi_multi_survivor_5_21.txt,5,21,0.2619199752807617
sar_pi_multi_survivor_7_1.txt,7,1,0.2473316192626953
sar_pi_multi_survivor_7_3.txt,7,3,0.251492977142334
sar_pi_multi_survivor_7_5.txt,7,5,0.24923992156982422
sar_pi_multi_survivor_7_7.txt,7,7,0.25412416458129883
sar_pi_multi_survivor_7_9.txt,7,9,0.2537088394165039
sar_pi_multi_survivor_7_11.txt,7,11,0.2634580135345459
sar_pi_multi_survivor_7_13.txt,7,13,0.2661409378051758
sar_pi_multi_survivor_7_15.txt,7,15,0.26421117782592773
sar_pi_multi_survivor_7_17.txt,7,17,0.2653679847717285
sar_pi_multi_survivor_7_19.txt,7,19,0.26729774475097656
sar_pi_multi_survivor_7_21.txt,7,21,0.26485109329223633
sar_pi_multi_survivor_9_1.txt,9,1,0.25628089904785156
sar_pi_multi_survivor_9_3.txt,9,3,0.2540769577026367
sar_pi_multi_survivor_9_5.txt,9,5,0.2564051151275635
sar_pi_multi_survivor_9_7.txt,9,7,0.26125478744506836
sar_pi_multi_survivor_9_9.txt,9,9,0.251507043838501
sar_pi_multi_survivor_9_11.txt,9,11,0.2640209197998047
sar_pi_multi_survivor_9_13.txt,9,13,0.2766907215118408
sar_pi_multi_survivor_9_15.txt,9,15,0.27511000633239746
sar_pi_multi_survivor_9_17.txt,9,17,0.2647581100463867
sar_pi_multi_survivor_9_19.txt,9,19,0.260159969329834
sar_pi_multi_survivor_9_21.txt,9,21,0.2599802017211914
sar_pi_multi_survivor_11_1.txt,11,1,0.26137399673461914
sar_pi_multi_survivor_11_3.txt,11,3,0.26196908950805664
sar_pi_multi_survivor_11_5.txt,11,5,0.26016998291015625
sar_pi_multi_survivor_11_7.txt,11,7,0.26219701766967773
sar_pi_multi_survivor_11_9.txt,11,9,0.2582211494445801
sar_pi_multi_survivor_11_11.txt,11,11,0.35619306564331055
sar_pi_multi_survivor_11_13.txt,11,13,0.36989307403564453
sar_pi_multi_survivor_11_15.txt,11,15,0.34576988220214844
sar_pi_multi_survivor_11_17.txt,11,17,0.3466019630432129
sar_pi_multi_survivor_11_19.txt,11,19,0.3567070960998535
sar_pi_multi_survivor_11_21.txt,11,21,0.36130309104919434
sar_pi_multi_survivor_13_1.txt,13,1,0.2601950168609619
sar_pi_multi_survivor_13_3.txt,13,3,0.26326489448547363
sar_pi_multi_survivor_13_5.txt,13,5,0.2568380832672119
sar_pi_multi_survivor_13_7.txt,13,7,0.27224302291870117
sar_pi_multi_survivor_13_9.txt,13,9,0.2570168972015381
sar_pi_multi_survivor_13_11.txt,13,11,0.3543989658355713
sar_pi_multi_survivor_13_13.txt,13,13,0.35813403129577637
sar_pi_multi_survivor_13_15.txt,13,15,0.3862640857696533
sar_pi_multi_survivor_13_17.txt,13,17,0.3526172637939453
sar_pi_multi_survivor_13_19.txt,13,19,0.356370210647583
sar_pi_multi_survivor_13_21.txt,13,21,0.3517031669616699
sar_pi_multi_survivor_15_1.txt,15,1,0.26501893997192383
sar_pi_multi_survivor_15_3.txt,15,3,0.25646495819091797
sar_pi_multi_survivor_15_5.txt,15,5,0.25670313835144043
sar_pi_multi_survivor_15_7.txt,15,7,0.2522010803222656
sar_pi_multi_survivor_15_9.txt,15,9,0.25362300872802734
sar_pi_multi_survivor_15_11.txt,15,11,0.35896778106689453
sar_pi_multi_survivor_15_13.txt,15,13,0.3529846668243408
sar_pi_multi_survivor_15_15.txt,15,15,0.36247706413269043
sar_pi_multi_survivor_15_17.txt,15,17,0.3581509590148926
sar_pi_multi_survivor_15_19.txt,15,19,0.357468843460083
sar_pi_multi_survivor_15_21.txt,15,21,0.3628809452056885
sar_pi_multi_survivor_17_1.txt,17,1,0.25807619094848633
sar_pi_multi_survivor_17_3.txt,17,3,0.2592430114746094
sar_pi_multi_survivor_17_5.txt,17,5,0.2655479907989502
sar_pi_multi_survivor_17_7.txt,17,7,0.2595372200012207
sar_pi_multi_survivor_17_9.txt,17,9,0.2611691951751709
sar_pi_multi_survivor_17_11.txt,17,11,0.3618812561035156
sar_pi_multi_survivor_17_13.txt,17,13,0.3555772304534912
sar_pi_multi_survivor_17_15.txt,17,15,0.35569310188293457
sar_pi_multi_survivor_17_17.txt,17,17,0.344005823135376
sar_pi_multi_survivor_17_19.txt,17,19,0.3573911190032959
sar_pi_multi_survivor_17_21.txt,17,21,0.34772419929504395
sar_pi_multi_survivor_19_1.txt,19,1,0.2583320140838623
sar_pi_multi_survivor_19_3.txt,19,3,0.25634217262268066
sar_pi_multi_survivor_19_5.txt,19,5,0.2621181011199951
sar_pi_multi_survivor_19_7.txt,19,7,0.26094985008239746
sar_pi_multi_survivor_19_9.txt,19,9,0.25994086265563965
sar_pi_multi_survivor_19_11.txt,19,11,0.3509480953216553
sar_pi_multi_survivor_19_13.txt,19,13,0.3658277988433838
sar_pi_multi_survivor_19_15.txt,19,15,0.3471207618713379
sar_pi_multi_survivor_19_17.txt,19,17,0.3489830493927002
sar_pi_multi_survivor_19_19.txt,19,19,0.3624842166900635
sar_pi_multi_survivor_19_21.txt,19,21,0.35879087448120117
sar_pi_multi_survivor_21_1.txt,21,1,0.26869893074035645
sar_pi_multi_survivor_21_3.txt,21,3,0.26173901557922363
sar_pi_multi_survivor_21_5.txt,21,5,0.2594480514526367
sar_pi_multi_survivor_21_7.txt,21,7,0.2600691318511963
sar_pi_multi_survivor_21_9.txt,21,9,0.2672841548919678
sar_pi_multi_survivor_21_11.txt,21,11,0.36295294761657715
sar_pi_multi_survivor_21_13.txt,21,13,0.3621859550476074
sar_pi_multi_survivor_21_15.txt,21,15,0.35326099395751953
sar_pi_multi_survivor_21_17.txt,21,17,0.3585491180419922
sar_pi_multi_survivor_21_19.txt,21,19,0.3575170040130615
