,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,333.0,8,800,-473472528,1,280.0,8,800,-681512854,1,297.0,8,800,-1948023533,1,311.0,8,800,1282152928,1
1,312.0,8,800,1090404845,1,518.0,8,800,1186936375,1,260.0,8,800,540199506,1,500.0,8,800,1211452453,1
2,316.0,8,800,363150881,1,504.0,8,800,1999550412,1,339.0,8,800,1889643277,1,310.0,8,800,-1138623047,1
3,318.0,8,800,742549874,1,271.0,8,800,279605451,1,269.0,8,800,1296673749,1,334.0,8,800,-323710284,1
4,317.0,8,800,879393995,1,268.0,8,800,-45735972,1,256.0,8,800,-1100334270,1,321.0,8,800,1617783788,1
5,266.0,8,800,-2139694787,1,378.0,8,800,973569563,1,285.0,8,800,-429446906,1,495.0,8,800,1067683125,1
6,288.0,8,800,530240799,1,530.0,8,800,2095106417,1,280.0,8,800,-1584702119,1,254.0,8,800,-796266726,1
7,317.0,8,800,-691463482,1,289.0,8,800,-1298070644,1,277.0,8,800,2005344898,1,256.0,8,800,-266492699,1
8,322.0,8,800,-1917774401,1,319.0,8,800,-1547726947,1,352.0,8,800,-421323686,1,512.0,8,800,1777601988,1
9,319.0,8,800,312389501,1,294.0,8,800,-1091289478,1,260.0,8,800,-650582581,1,313.0,8,800,1524186303,1
10,292.0,8,800,1786918957,1,291.0,8,800,-515844961,1,261.0,8,800,749001047,1,502.0,8,800,1182185315,1
11,321.0,8,800,16163924,1,257.0,8,800,1132844091,1,406.0,8,800,1763534427,1,254.0,8,800,-1148469621,1
12,359.0,8,800,1272800537,1,313.0,8,800,1218461784,1,251.0,8,800,-1099278547,1,311.0,8,800,-729900458,1
13,266.0,8,800,2124099203,1,317.0,8,800,1690535671,1,318.0,8,800,1619522996,1,389.0,8,800,2030365340,1
14,309.0,8,800,1434957940,1,286.0,8,800,418034312,1,293.0,8,800,-1256220276,1,256.0,8,800,-1886687411,1
15,251.0,8,800,326525507,1,511.0,8,800,1729087069,1,375.0,8,800,256933135,1,520.0,8,800,1060040461,1
16,270.0,8,800,620000833,1,505.0,8,800,153749698,1,218.0,8,800,-319905569,1,382.0,8,800,-1080846067,1
17,267.0,8,800,-1374108008,1,440.0,8,800,1623268220,1,509.0,8,800,924519124,1,473.0,8,800,1075577990,1
18,270.0,8,800,1087164052,1,343.0,8,800,993170153,1,297.0,8,800,-1547725933,1,314.0,8,800,1397599143,1
19,397.0,8,800,316148022,1,322.0,8,800,448977084,1,321.0,8,800,2032778903,1,259.0,8,800,1846897837,1
20,290.0,8,800,-277197343,1,266.0,8,800,493395396,1,374.0,8,800,-515246694,1,419.0,8,800,-1950351182,1
21,265.0,8,800,-1443963516,1,305.0,8,800,1243761043,1,291.0,8,800,1064286671,1,267.0,8,800,479653643,1
22,575.0,8,800,-1428173741,1,256.0,8,800,1267203014,1,311.0,8,800,61415516,1,330.0,8,800,-1922356890,1
23,353.0,8,800,1610158367,1,275.0,8,800,1684216014,1,214.0,8,800,-974790024,1,207.0,8,800,1904435528,1
24,265.0,8,800,-78577754,1,301.0,8,800,1536914338,1,297.0,8,800,297233183,1,277.0,8,800,-1252123817,1
25,256.0,8,800,1012109497,1,522.0,8,800,-1226958855,1,395.0,8,800,-1737718674,1,251.0,8,800,-631857118,1
26,314.0,8,800,-1475552629,1,392.0,8,800,1472725460,1,259.0,8,800,-1076918696,1,257.0,8,800,2058863977,1
27,258.0,8,800,-891349336,1,273.0,8,800,1322796377,1,415.0,8,800,50381910,1,263.0,8,800,-853711715,1
28,260.0,8,800,-1319682384,1,325.0,8,800,1838210539,1,257.0,8,800,422489040,1,527.0,8,800,1172236726,1
29,273.0,8,800,-1231216424,1,278.0,8,800,1329235700,1,269.0,8,800,1903482088,1,260.0,8,800,625931523,1
30,328.0,8,800,889759393,1,267.0,8,800,1845743455,1,312.0,8,800,-1808938018,1,295.0,8,800,215586983,1
31,417.0,8,800,338689135,1,270.0,8,800,-1842162569,1,260.0,8,800,-946977683,1,215.0,8,800,457570963,1
32,324.0,8,800,1754286527,1,315.0,8,800,-1070788667,1,233.0,8,800,-179805879,1,240.0,8,800,827606175,1
33,375.0,8,800,979643716,1,500.0,8,800,-1528563524,1,499.0,8,800,-303472511,1,257.0,8,800,-969996927,1
34,324.0,8,800,-338100324,1,419.0,8,800,-243693022,1,362.0,8,800,1429562611,1,262.0,8,800,1027025305,1
35,253.0,8,800,564578838,1,338.0,8,800,1685832418,1,263.0,8,800,-387759507,1,254.0,8,800,-1656586199,1
36,431.0,8,800,764432833,1,318.0,8,800,-18367819,1,371.0,8,800,1968530746,1,485.0,8,800,-1258589387,1
37,319.0,8,800,-351350008,1,499.0,8,800,250112064,1,303.0,8,800,337894267,1,616.0,8,800,-463118373,1
38,405.0,8,800,-2021239826,1,738.0,8,800,1279173046,1,264.0,8,800,-1765980204,1,256.0,8,800,-1971629853,1
39,253.0,8,800,282898479,1,287.0,8,800,-1445435458,1,429.0,8,800,-1015541799,1,213.0,8,800,-500520647,1
40,313.0,8,800,1425384281,1,499.0,8,800,2119800674,1,279.0,8,800,-1378882955,1,393.0,8,800,136945287,1
41,252.0,8,800,803715019,1,298.0,8,800,-481136098,1,328.0,8,800,1416399233,1,371.0,8,800,1397478169,1
42,626.0,8,800,1177165713,1,370.0,8,800,-1599852740,1,279.0,8,800,-425657232,1,259.0,8,800,1054606085,1
43,390.0,8,800,899406380,1,296.0,8,800,1572525078,1,310.0,8,800,1926870737,1,308.0,8,800,1851764447,1
44,275.0,8,800,25726655,1,284.0,8,800,-1768391596,1,253.0,8,800,-1908533339,1,315.0,8,800,-318890423,1
45,484.0,8,800,-37802426,1,489.0,8,800,1466691467,1,322.0,8,800,-1675682127,1,238.0,8,800,1228919114,1
46,261.0,8,800,859857963,1,277.0,8,800,37186506,1,256.0,8,800,-580437460,1,282.0,8,800,975861070,1
47,304.0,8,800,-665441098,1,281.0,8,800,-911702567,1,321.0,8,800,1430914892,1,258.0,8,800,-653512140,1
48,273.0,8,800,1498620627,1,276.0,8,800,1040387073,1,324.0,8,800,-1053069479,1,212.0,8,800,-133196717,1
49,254.0,8,800,-1057882304,1,318.0,8,800,325978168,1,370.0,8,800,452681974,1,492.0,8,800,-515338309,1
